Timestamp;Date ISO;Rx Power [dBm]
1679664836.829735042;2023-03-24 13:33:56;-61
1679664836.850887746;2023-03-24 13:33:56;-62
1679664836.904395098;2023-03-24 13:33:56;-62
1679664836.930600042;2023-03-24 13:33:56;-67
1679664836.975625987;2023-03-24 13:33:56;-74
1679664838.278819486;2023-03-24 13:33:58;-64
1679664838.470630912;2023-03-24 13:33:58;-64
1679664839.074602967;2023-03-24 13:33:59;-64
1679664839.093897300;2023-03-24 13:33:59;-64
1679664839.312425911;2023-03-24 13:33:59;-62
1679664839.773601392;2023-03-24 13:33:59;-63
1679664839.793245114;2023-03-24 13:33:59;-62
1679664840.115168485;2023-03-24 13:34:00;-66
1679664840.137116948;2023-03-24 13:34:00;-64
1679664840.400875410;2023-03-24 13:34:00;-68
1679664840.832116225;2023-03-24 13:34:00;-61
1679664841.225910503;2023-03-24 13:34:01;-65
1679664841.495335410;2023-03-24 13:34:01;-62
1679664841.514678669;2023-03-24 13:34:01;-61
1679664844.900910500;2023-03-24 13:34:04;-63
1679664844.921423630;2023-03-24 13:34:04;-63
1679664847.969380647;2023-03-24 13:34:07;-64
1679664847.990180850;2023-03-24 13:34:07;-62
1679664848.110081498;2023-03-24 13:34:08;-61
1679664848.129606295;2023-03-24 13:34:08;-61
1679664848.156451943;2023-03-24 13:34:08;-66
1679664859.349482677;2023-03-24 13:34:19;-63
1679664859.412714177;2023-03-24 13:34:19;-67
1679664859.435754881;2023-03-24 13:34:19;-74
1679664870.288989263;2023-03-24 13:34:30;-63
1679664870.308461337;2023-03-24 13:34:30;-63
1679664871.223670966;2023-03-24 13:34:31;-63
1679664871.242546448;2023-03-24 13:34:31;-61
1679664872.098746910;2023-03-24 13:34:32;-61
1679664873.038820169;2023-03-24 13:34:33;-64
1679664873.964196353;2023-03-24 13:34:33;-63
1679664873.984970853;2023-03-24 13:34:33;-61
1679664874.462592149;2023-03-24 13:34:34;-64
1679664874.485958316;2023-03-24 13:34:34;-66
1679664874.529735168;2023-03-24 13:34:34;-70
1679664874.549067760;2023-03-24 13:34:34;-69
1679664874.573448705;2023-03-24 13:34:34;-71
1679664874.617227853;2023-03-24 13:34:34;-72
1679664875.048778816;2023-03-24 13:34:35;-61
1679664875.072398297;2023-03-24 13:34:35;-61
1679664875.412487778;2023-03-24 13:34:35;-61
1679664875.431620241;2023-03-24 13:34:35;-62
1679664879.728797109;2023-03-24 13:34:39;-64
1679664879.766327424;2023-03-24 13:34:39;-62
1679664879.785007961;2023-03-24 13:34:39;-62
1679664880.048480590;2023-03-24 13:34:40;-61
1679664880.071423424;2023-03-24 13:34:40;-67
1679664880.089803720;2023-03-24 13:34:40;-66
1679664880.116065294;2023-03-24 13:34:40;-75
1679664880.653969386;2023-03-24 13:34:40;-64
1679664880.673926886;2023-03-24 13:34:40;-61
1679664881.860070238;2023-03-24 13:34:41;-65
1679664882.039280978;2023-03-24 13:34:42;-64
1679664882.061284867;2023-03-24 13:34:42;-61
1679664883.130038218;2023-03-24 13:34:43;-63
1679664883.319433570;2023-03-24 13:34:43;-63
1679664884.791705143;2023-03-24 13:34:44;-61
1679664884.812865773;2023-03-24 13:34:44;-62
1679664884.902551680;2023-03-24 13:34:44;-65
1679664884.922198791;2023-03-24 13:34:44;-65
1679664885.072569939;2023-03-24 13:34:45;-65
1679664885.095768050;2023-03-24 13:34:45;-62
1679664888.761738919;2023-03-24 13:34:48;-63
1679664889.507803289;2023-03-24 13:34:49;-64
1679664890.261472066;2023-03-24 13:34:50;-63
1679664890.991404991;2023-03-24 13:34:50;-66
1679664891.010914602;2023-03-24 13:34:51;-65
1679664891.334914639;2023-03-24 13:34:51;-64
1679664891.357381824;2023-03-24 13:34:51;-63
1679664891.379365565;2023-03-24 13:34:51;-67
1679664891.422375436;2023-03-24 13:34:51;-75
1679664893.330587212;2023-03-24 13:34:53;-64
1679664894.361441823;2023-03-24 13:34:54;-61
1679664894.605227193;2023-03-24 13:34:54;-64
1679664899.128983616;2023-03-24 13:34:59;-64
1679664899.149128079;2023-03-24 13:34:59;-63
1679664899.350472060;2023-03-24 13:34:59;-61
1679664899.370303042;2023-03-24 13:34:59;-62
1679664900.006815449;2023-03-24 13:35:00;-63
1679664900.852720448;2023-03-24 13:35:00;-64
1679664900.959349708;2023-03-24 13:35:00;-61
1679664901.808083763;2023-03-24 13:35:01;-63
1679664902.469158299;2023-03-24 13:35:02;-64
1679664902.490479892;2023-03-24 13:35:02;-63
1679664902.558713892;2023-03-24 13:35:02;-61
1679664902.578110966;2023-03-24 13:35:02;-61
1679664902.621798299;2023-03-24 13:35:02;-66
1679664902.646247966;2023-03-24 13:35:02;-75
1679664903.270618132;2023-03-24 13:35:03;-63
1679664903.290185817;2023-03-24 13:35:03;-64
1679664908.152069240;2023-03-24 13:35:08;-64
1679664908.170877722;2023-03-24 13:35:08;-61
1679664908.248923648;2023-03-24 13:35:08;-66
1679664908.292611611;2023-03-24 13:35:08;-75
1679664908.975900073;2023-03-24 13:35:08;-64
1679664910.197863276;2023-03-24 13:35:10;-64
1679664910.944053535;2023-03-24 13:35:10;-63
1679664911.681725109;2023-03-24 13:35:11;-64
1679664911.703006886;2023-03-24 13:35:11;-64
1679664912.448306182;2023-03-24 13:35:12;-64
1679664913.423900404;2023-03-24 13:35:13;-62
1679664913.442583534;2023-03-24 13:35:13;-64
1679664913.502966959;2023-03-24 13:35:13;17
1679664914.028926922;2023-03-24 13:35:14;-65
1679664914.160145329;2023-03-24 13:35:14;-59
1679664914.179454459;2023-03-24 13:35:14;-60
1679664914.203851792;2023-03-24 13:35:14;-59
1679664914.247621515;2023-03-24 13:35:14;-62
1679664914.292617866;2023-03-24 13:35:14;-72
1679664914.442849440;2023-03-24 13:35:14;-64
1679664918.168072049;2023-03-24 13:35:18;-64
1679664918.305445494;2023-03-24 13:35:18;-64
1679664918.325912697;2023-03-24 13:35:18;-62
1679664918.990552789;2023-03-24 13:35:18;-63
1679664919.129187456;2023-03-24 13:35:19;-64
1679664919.149337382;2023-03-24 13:35:19;-62
1679664919.504640845;2023-03-24 13:35:19;-66
1679664919.523045030;2023-03-24 13:35:19;-67
1679664919.546404808;2023-03-24 13:35:19;-75
1679664919.565742678;2023-03-24 13:35:19;-75
1679664920.545477140;2023-03-24 13:35:20;-63
1679664922.175413806;2023-03-24 13:35:22;-63
1679664922.380464991;2023-03-24 13:35:22;-61
1679664922.400049380;2023-03-24 13:35:22;-62
1679664927.519253544;2023-03-24 13:35:27;-63
1679664927.540493044;2023-03-24 13:35:27;-63
1679664928.244114617;2023-03-24 13:35:28;-64
1679664928.265538543;2023-03-24 13:35:28;-64
1679664928.322049062;2023-03-24 13:35:28;-63
1679664928.864002543;2023-03-24 13:35:28;-64
1679664928.886504802;2023-03-24 13:35:28;-66
1679664928.931522709;2023-03-24 13:35:28;-75
1679664929.900544005;2023-03-24 13:35:29;-65
1679664929.922991727;2023-03-24 13:35:29;-65
1679664930.787961227;2023-03-24 13:35:30;-63
1679664930.809319782;2023-03-24 13:35:30;-71
1679664931.727979671;2023-03-24 13:35:31;-78
1679664932.569330189;2023-03-24 13:35:32;-65
1679664932.895568522;2023-03-24 13:35:32;-63
1679664937.074133464;2023-03-24 13:35:37;-65
1679664937.095589112;2023-03-24 13:35:37;-64
1679664937.134505927;2023-03-24 13:35:37;-62
1679664946.998304828;2023-03-24 13:35:46;-64
1679664947.014676069;2023-03-24 13:35:47;-65
1679664947.820673587;2023-03-24 13:35:47;-64
1679664947.839995920;2023-03-24 13:35:47;-63
1679664948.561257050;2023-03-24 13:35:48;-63
1679664948.654515513;2023-03-24 13:35:48;-61
1679664949.353365031;2023-03-24 13:35:49;-64
1679664949.374464160;2023-03-24 13:35:49;-63
1679664949.487319679;2023-03-24 13:35:49;-61
1679664950.301856678;2023-03-24 13:35:50;-62
1679664950.978379419;2023-03-24 13:35:50;-64
1679664951.003483844;2023-03-24 13:35:51;-63
1679664951.119546104;2023-03-24 13:35:51;-61
1679664951.221783196;2023-03-24 13:35:51;-63
1679664951.310471937;2023-03-24 13:35:51;-75
1679664951.918637381;2023-03-24 13:35:51;-71
1679664951.920988270;2023-03-24 13:35:51;-71
1679664952.287507862;2023-03-24 13:35:52;-62
1679664952.308867473;2023-03-24 13:35:52;-63
1679664952.907954991;2023-03-24 13:35:52;-64
1679664956.906104452;2023-03-24 13:35:56;-67
1679664956.949881656;2023-03-24 13:35:56;-76
1679664957.702371655;2023-03-24 13:35:57;-73
1679664957.945800988;2023-03-24 13:35:57;-65
1679664958.564549729;2023-03-24 13:35:58;-65
1679664958.585040507;2023-03-24 13:35:58;-65
1679664960.127051302;2023-03-24 13:36:00;-65
1679664960.340961487;2023-03-24 13:36:00;-64
1679664960.965855616;2023-03-24 13:36:00;-65
1679664961.180403764;2023-03-24 13:36:01;-65
1679664961.726955505;2023-03-24 13:36:01;-67
1679664962.821887967;2023-03-24 13:36:02;-66
1679664962.953241208;2023-03-24 13:36:02;-63
1679664962.996869337;2023-03-24 13:36:02;-59
1679664966.749889687;2023-03-24 13:36:06;-66
1679664967.971035853;2023-03-24 13:36:07;-65
1679664968.110649297;2023-03-24 13:36:08;-66
1679664968.152536186;2023-03-24 13:36:08;-69
1679664968.197488056;2023-03-24 13:36:08;-77
1679664969.209432111;2023-03-24 13:36:09;-65
1679664969.230932297;2023-03-24 13:36:09;-74
1679664970.138274907;2023-03-24 13:36:10;-64
1679664970.469712259;2023-03-24 13:36:10;-65
1679664970.492380685;2023-03-24 13:36:10;-65
1679664970.929720610;2023-03-24 13:36:10;-65
1679664971.370963240;2023-03-24 13:36:11;-74
1679664971.688410258;2023-03-24 13:36:11;-62
1679664971.708621758;2023-03-24 13:36:11;-62
1679664975.938454052;2023-03-24 13:36:15;-64
1679664975.958486256;2023-03-24 13:36:15;-62
1679664976.409724052;2023-03-24 13:36:16;-65
1679664976.429375292;2023-03-24 13:36:16;-64
1679664977.301015199;2023-03-24 13:36:17;-63
1679664977.555950162;2023-03-24 13:36:17;-65
1679664978.780052513;2023-03-24 13:36:18;-64
1679664978.798599532;2023-03-24 13:36:18;-62
1679664979.038996031;2023-03-24 13:36:19;-63
1679664979.344578105;2023-03-24 13:36:19;-65
1679664979.432069735;2023-03-24 13:36:19;-76
1679664985.708596676;2023-03-24 13:36:25;-64
1679664986.687319916;2023-03-24 13:36:26;-66
1679664987.845875526;2023-03-24 13:36:27;-64
1679665005.025718664;2023-03-24 13:36:45;-65
1679665005.045493923;2023-03-24 13:36:45;-63
1679665005.464102682;2023-03-24 13:36:45;-63
1679665005.648526738;2023-03-24 13:36:45;-63
1679665007.076331015;2023-03-24 13:36:47;-65
1679665007.098786941;2023-03-24 13:36:47;-62
1679665008.471339958;2023-03-24 13:36:48;-65
1679665008.741304606;2023-03-24 13:36:48;-62
1679665008.760880292;2023-03-24 13:36:48;-62
1679665009.975100050;2023-03-24 13:36:49;-64
1679665010.219783124;2023-03-24 13:36:50;-70
1679665011.212641253;2023-03-24 13:36:51;-64
1679665011.650461308;2023-03-24 13:36:51;-65
1679665011.782324864;2023-03-24 13:36:51;-63
1679665014.993832047;2023-03-24 13:36:54;-64
1679665015.436334028;2023-03-24 13:36:55;-63
1679665021.101312043;2023-03-24 13:37:01;-64
1679665029.737672094;2023-03-24 13:37:09;17
